Entry	Organism	Taxonomic lineage (SUPERKINGDOM)	Taxonomic lineage (PHYLUM)	Taxonomic lineage (CLASS)	Taxonomic lineage (ORDER)	Taxonomic lineage (FAMILY)	Taxonomic lineage (GENUS)	Taxonomic lineage (SPECIES)
G3FGY7	crenarchaeote SCGC AAA003-I10	Archaea	Crenarchaeota					crenarchaeote SCGC AAA003-I10
B3Y8E3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSR4	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSQ6	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILS8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
G3FH15	crenarchaeote SCGC AAA008-P23	Archaea	Crenarchaeota					crenarchaeote SCGC AAA008-P23
A0A1B1W636	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
K4F5F5	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6D2	uncultured archaeon	Archaea						uncultured archaeon
T1YXE5	uncultured archaeon	Archaea						uncultured archaeon
K4F3P1	uncultured archaeon	Archaea						uncultured archaeon
K4F3M6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGR9	uncultured archaeon	Archaea						uncultured archaeon
K4F3R4	uncultured archaeon	Archaea						uncultured archaeon
L7X2B3	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJE4	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVI7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIN0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG51	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUA3	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5Y5	uncultured archaeon	Archaea						uncultured archaeon
K4F8H7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5H7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6G1	uncultured archaeon	Archaea						uncultured archaeon
A0A0N7HVE5	uncultured archaeon	Archaea						uncultured archaeon
W8GGF2	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG21	uncultured archaeon	Archaea						uncultured archaeon
A0A346I697	uncultured archaeon	Archaea						uncultured archaeon
T1W299	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGU1	uncultured archaeon	Archaea						uncultured archaeon
A0A0K2D4Q7	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUI0	uncultured archaeon	Archaea						uncultured archaeon
W8GGD8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG75	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ76	uncultured archaeon	Archaea						uncultured archaeon
A1ILT4	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A3G5AQL1	uncultured archaeon	Archaea						uncultured archaeon
W8PED7	uncultured archaeon	Archaea						uncultured archaeon
D0G734	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
C6L8J8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8F6	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
G3FH26	crenarchaeote SCGC AAA288-D06	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-D06
A0A1B1W687	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A172MJX8	Candidatus Nitrosotenuis aquarius	Archaea	Thaumarchaeota				Candidatus Nitrosotenuis	Candidatus Nitrosotenuis aquarius
K4F3X1	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0CN29	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQK8	uncultured archaeon	Archaea						uncultured archaeon
A0A346I689	uncultured archaeon	Archaea						uncultured archaeon
W8GP46	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6H8	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJF6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH20	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGE8	uncultured archaeon	Archaea						uncultured archaeon
A0A172MGZ9	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGY2	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPZ5	uncultured archaeon	Archaea						uncultured archaeon
K4F4M9	uncultured archaeon	Archaea						uncultured archaeon
A0A516FI09	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGS2	uncultured archaeon	Archaea						uncultured archaeon
A0A172MH86	uncultured archaeon	Archaea						uncultured archaeon
K4F4D9	uncultured archaeon	Archaea						uncultured archaeon
A0A2R3ZD73	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQJ8	uncultured archaeon	Archaea						uncultured archaeon
L7X2E0	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AS11	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHV8	uncultured archaeon	Archaea						uncultured archaeon
W6JQF9	uncultured archaeon	Archaea						uncultured archaeon
K4F8M1	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJL6	uncultured archaeon	Archaea						uncultured archaeon
A0A346I4T9	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJK2	uncultured archaeon	Archaea						uncultured archaeon
A0A172MGJ6	uncultured archaeon	Archaea						uncultured archaeon
K4F3T7	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJP0	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUB1	uncultured archaeon	Archaea						uncultured archaeon
K4FAP9	uncultured archaeon	Archaea						uncultured archaeon
G3FH16	crenarchaeote SCGC AAA240-K17	Archaea	Crenarchaeota					crenarchaeote SCGC AAA240-K17
G3FGZ6	crenarchaeote SCGC AAA007-M20	Archaea	Crenarchaeota					crenarchaeote SCGC AAA007-M20
T1YY04	uncultured archaeon	Archaea						uncultured archaeon
K9MSZ0	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
C6L8L3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8G1	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
K9MSW9	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G750	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A1B1W668	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1S5WLJ0	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1B1W652	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1S5WLN0	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A7S5ZW85	uncultured archaeon	Archaea						uncultured archaeon
A0A7S5ZYY9	uncultured archaeon	Archaea						uncultured archaeon
K4FAC9	uncultured archaeon	Archaea						uncultured archaeon
A0A0K2D5C0	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5S5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH51	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5ARZ3	uncultured archaeon	Archaea						uncultured archaeon
K4F4T8	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5ARH6	uncultured archaeon	Archaea						uncultured archaeon
K4FAG9	uncultured archaeon	Archaea						uncultured archaeon
K4FAC0	uncultured archaeon	Archaea						uncultured archaeon
T1YWX5	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVH4	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVH6	uncultured archaeon	Archaea						uncultured archaeon
K4F8P3	uncultured archaeon	Archaea						uncultured archaeon
K4FAP4	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQB3	uncultured archaeon	Archaea						uncultured archaeon
K4F4G9	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG99	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHU7	uncultured archaeon	Archaea						uncultured archaeon
K4F8X0	uncultured archaeon	Archaea						uncultured archaeon
A0A0N7JWJ1	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHK0	uncultured archaeon	Archaea						uncultured archaeon
K4FAB7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6G7	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQB8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGM8	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5ARS9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPU2	uncultured archaeon	Archaea						uncultured archaeon
W8GKP7	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQX5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FII5	uncultured archaeon	Archaea						uncultured archaeon
G3FGZ0	crenarchaeote SCGC AAA007-C17	Archaea	Crenarchaeota					crenarchaeote SCGC AAA007-C17
A0A3G5AQF4	uncultured archaeon	Archaea						uncultured archaeon
A0A097BU77	uncultured archaeon	Archaea						uncultured archaeon
A0A291I7V8	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQG6	uncultured archaeon	Archaea						uncultured archaeon
A0A291I7X8	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0BVN5	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ99	uncultured archaeon	Archaea						uncultured archaeon
A0A346I507	uncultured archaeon	Archaea						uncultured archaeon
K4FAF3	uncultured archaeon	Archaea						uncultured archaeon
A0A291I812	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHF9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPU7	uncultured archaeon	Archaea						uncultured archaeon
T1YWN0	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQR8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGQ8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIY7	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AR02	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AR20	uncultured archaeon	Archaea						uncultured archaeon
K4F3R8	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJU7	uncultured archaeon	Archaea						uncultured archaeon
W8GGE6	uncultured archaeon	Archaea						uncultured archaeon
K4F4J7	uncultured archaeon	Archaea						uncultured archaeon
K4F8G9	uncultured archaeon	Archaea						uncultured archaeon
W8GGS1	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6D8	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ16	uncultured archaeon	Archaea						uncultured archaeon
W5S4H5	uncultured archaeon	Archaea						uncultured archaeon
K9LHB9	uncultured archaeon	Archaea						uncultured archaeon
K4F8H4	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGL7	uncultured archaeon	Archaea						uncultured archaeon
A0A345GRC3	uncultured archaeon	Archaea						uncultured archaeon
F8SL43	uncultured archaeon	Archaea						uncultured archaeon
I7BPK9	uncultured archaeon	Archaea						uncultured archaeon
W8GPJ2	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7RLX3	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0C5T5	uncultured archaeon	Archaea						uncultured archaeon
G3FJP7	uncultured archaeon	Archaea						uncultured archaeon
K4F8M6	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0BW49	uncultured archaeon	Archaea						uncultured archaeon
D0G754	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILT8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
K9MSW3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A1S5WLJ3	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1B1W699	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A7S5ZW42	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0CHV5	uncultured archaeon	Archaea						uncultured archaeon
A0A0N7JWI8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGN4	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJL3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIA9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPZ8	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5Z5	uncultured archaeon	Archaea						uncultured archaeon
K4F8H1	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5ARA0	uncultured archaeon	Archaea						uncultured archaeon
U6A3G2	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A345GQ62	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ46	uncultured archaeon	Archaea						uncultured archaeon
A0A090A0Q8	uncultured archaeon	Archaea						uncultured archaeon
A0A345GR66	uncultured archaeon	Archaea						uncultured archaeon
A0A0S2A756	uncultured archaeon	Archaea						uncultured archaeon
E5RSP5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILV1	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8H5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8H9	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8F3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G703	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A0A345GQ87	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQA5	uncultured archaeon	Archaea						uncultured archaeon
K4F3W0	uncultured archaeon	Archaea						uncultured archaeon
W5S315	uncultured archaeon	Archaea						uncultured archaeon
D5LIK3	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQU1	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQC6	uncultured archaeon	Archaea						uncultured archaeon
K4F4Q6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIL1	uncultured archaeon	Archaea						uncultured archaeon
A0A1B1W667	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A1B1W6A8	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
A0A3G5AQM8	uncultured archaeon	Archaea						uncultured archaeon
A0A345GRD9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GRG7	uncultured archaeon	Archaea						uncultured archaeon
T1W269	uncultured archaeon	Archaea						uncultured archaeon
A0A089N8Z1	uncultured archaeon	Archaea						uncultured archaeon
G3FH03	crenarchaeote SCGC AAA008-G03	Archaea	Crenarchaeota					crenarchaeote SCGC AAA008-G03
A0A7S5ZWC9	uncultured archaeon	Archaea						uncultured archaeon
K4F4C5	uncultured archaeon	Archaea						uncultured archaeon
K4F5B4	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQS8	uncultured archaeon	Archaea						uncultured archaeon
K4F495	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVG0	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ91	uncultured archaeon	Archaea						uncultured archaeon
K4F8Q2	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGG2	uncultured archaeon	Archaea						uncultured archaeon
K4F8P0	uncultured archaeon	Archaea						uncultured archaeon
K4F473	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6C1	uncultured archaeon	Archaea						uncultured archaeon
K4F4E4	uncultured archaeon	Archaea						uncultured archaeon
T1W327	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQT8	uncultured archaeon	Archaea						uncultured archaeon
W8GPE2	uncultured archaeon	Archaea						uncultured archaeon
K4F4S3	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5ARZ1	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHJ8	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSH0	uncultured archaeon	Archaea						uncultured archaeon
A0A346I672	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQV5	uncultured archaeon	Archaea						uncultured archaeon
K4F4X6	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQK4	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQX6	uncultured archaeon	Archaea						uncultured archaeon
L7X2A5	uncultured archaeon	Archaea						uncultured archaeon
A0A291I816	uncultured archaeon	Archaea						uncultured archaeon
A0A346I660	uncultured archaeon	Archaea						uncultured archaeon
K4F4R2	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ03	uncultured archaeon	Archaea						uncultured archaeon
A0A2R3ZDC7	uncultured archaeon	Archaea						uncultured archaeon
K4F5J5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG45	uncultured archaeon	Archaea						uncultured archaeon
A0A0K2D4Y5	uncultured archaeon	Archaea						uncultured archaeon
K4F8G6	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJC2	uncultured archaeon	Archaea						uncultured archaeon
A0A2R3ZD97	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQB1	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQS6	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVI2	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJM6	uncultured archaeon	Archaea						uncultured archaeon
A0A172MH97	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHG7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIC6	uncultured archaeon	Archaea						uncultured archaeon
K4F468	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHK3	uncultured archaeon	Archaea						uncultured archaeon
K4F8X1	uncultured archaeon	Archaea						uncultured archaeon
A0A345GRG2	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6Q5	uncultured archaeon	Archaea						uncultured archaeon
K4F5F2	uncultured archaeon	Archaea						uncultured archaeon
A0A0S1YEQ4	uncultured archaeon	Archaea						uncultured archaeon
K4F8Z4	uncultured archaeon	Archaea						uncultured archaeon
A0A172MH57	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5APX1	uncultured archaeon	Archaea						uncultured archaeon
K4FAH1	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSM0	uncultured archaeon	Archaea						uncultured archaeon
E2D8R1	uncultured archaeon	Archaea						uncultured archaeon
K4F3U8	uncultured archaeon	Archaea						uncultured archaeon
T2FPY7	uncultured archaeon	Archaea						uncultured archaeon
G3FGY1	crenarchaeote SCGC AAA001-I14	Archaea	Crenarchaeota					crenarchaeote SCGC AAA001-I14
B3Y8G7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILV8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8H7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSR0	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
E5RSQ0	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G700	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G6Z6	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
